193,4700,2920,4760,2880
202,3980,2880,4040,2840
203,4040,2880,4100,2840
204,4100,2880,4160,2840
205,4160,2880,4220,2840
206,4220,2880,4280,2840
207,4280,2880,4340,2840
208,4340,2880,4400,2840
209,4460,2880,4520,2840
214,4760,2880,4820,2840
215,4820,2880,4880,2840
216,4880,2880,4940,2840
217,4940,2880,5000,2840
218,5000,2880,5060,2840
219,5060,2880,5120,2840
220,5120,2880,5180,2840
221,5180,2880,5240,2840
210,4520,2880,4580,2840
211,4580,2880,4640,2840
212,4640,2880,4700,2840
213,4700,2880,4760,2840
222,3980,2840,4040,2800
223,4040,2840,4100,2800
224,4100,2840,4160,2800
225,4160,2840,4220,2800
226,4220,2840,4280,2800
227,4460,2840,4520,2800
232,4760,2840,4820,2800
233,4820,2840,4880,2800
234,4880,2840,4940,2800
235,4940,2840,5000,2800
236,5000,2840,5060,2800
237,5060,2840,5120,2800
228,4520,2840,4580,2800
229,4580,2840,4640,2800
230,4640,2840,4700,2800
231,4700,2840,4760,2800
238,3980,2800,4040,2760
239,4040,2800,4100,2760
240,4100,2800,4160,2760
241,4160,2800,4220,2760
242,4220,2800,4280,2760
243,4460,2800,4520,2760
248,4760,2800,4820,2760
249,4820,2800,4880,2760
250,4880,2800,4940,2760
251,4940,2800,5000,2760
252,5000,2800,5060,2760
253,5060,2800,5120,2760
244,4520,2800,4580,2760
245,4580,2800,4640,2760
246,4640,2800,4700,2760
247,4700,2800,4760,2760
258,4760,2760,4820,2720
259,4820,2760,4880,2720
260,4880,2760,4940,2720
261,4940,2760,5000,2720
262,5000,2760,5060,2720
254,4520,2760,4580,2720
255,4580,2760,4640,2720
256,4640,2760,4700,2720
257,4700,2760,4760,2720
267,4760,2720,4820,2680
268,4820,2720,4880,2680
269,4880,2720,4940,2680
270,4940,2720,5000,2680
271,5000,2720,5060,2680
263,4520,2720,4580,2680
264,4580,2720,4640,2680
265,4640,2720,4700,2680
266,4700,2720,4760,2680
276,4760,2680,4820,2640
277,4820,2680,4880,2640
278,4880,2680,4940,2640
279,4940,2680,5000,2640
280,5000,2680,5060,2640
272,4520,2680,4580,2640
273,4580,2680,4640,2640
274,4640,2680,4700,2640
275,4700,2680,4760,2640
285,4760,2640,4820,2600
286,4820,2640,4880,2600
287,4880,2640,4940,2600
288,4940,2640,5000,2600
289,5000,2640,5060,2600
281,4520,2640,4580,2600
282,4580,2640,4640,2600
283,4640,2640,4700,2600
284,4700,2640,4760,2600
294,4760,2600,4820,2560
295,4820,2600,4880,2560
296,4880,2600,4940,2560
297,4940,2600,5000,2560
298,5000,2600,5060,2560
290,4520,2600,4580,2560
291,4580,2600,4640,2560
292,4640,2600,4700,2560
293,4700,2600,4760,2560
299,4460,2560,4520,2520
304,4760,2560,4820,2520
305,4820,2560,4880,2520
306,4880,2560,4940,2520
307,4940,2560,5000,2520
308,5000,2560,5060,2520
300,4520,2560,4580,2520
301,4580,2560,4640,2520
302,4640,2560,4700,2520
303,4700,2560,4760,2520
309,4460,2520,4520,2480
314,4760,2520,4820,2480
315,4820,2520,4880,2480
316,4880,2520,4940,2480
317,4940,2520,5000,2480
318,5000,2520,5060,2480
319,5060,2520,5120,2480
310,4520,2520,4580,2480
311,4580,2520,4640,2480
312,4640,2520,4700,2480
313,4700,2520,4760,2480
324,4760,2480,4820,2440
325,4820,2480,4880,2440
326,4880,2480,4940,2440
327,4940,2480,5000,2440
328,5000,2480,5060,2440
329,5060,2480,5120,2440
320,4520,2480,4580,2440
321,4580,2480,4640,2440
322,4640,2480,4700,2440
323,4700,2480,4760,2440
330,4460,2440,4520,2400
335,4760,2440,4820,2400
336,4820,2440,4880,2400
337,4880,2440,4940,2400
338,4940,2440,5000,2400
339,5000,2440,5060,2400
340,5060,2440,5120,2400
331,4520,2440,4580,2400
332,4580,2440,4640,2400
333,4640,2440,4700,2400
334,4700,2440,4760,2400
341,4460,2400,4520,2360
346,4760,2400,4820,2360
347,4820,2400,4880,2360
348,4880,2400,4940,2360
349,4940,2400,5000,2360
350,5000,2400,5060,2360
351,5060,2400,5120,2360
342,4520,2400,4580,2360
343,4580,2400,4640,2360
344,4640,2400,4700,2360
345,4700,2400,4760,2360
352,4400,2360,4460,2320
357,4700,2360,4760,2320
358,4760,2360,4820,2320
359,4820,2360,4880,2320
360,4880,2360,4940,2320
361,4940,2360,5000,2320
362,5000,2360,5060,2320
353,4460,2360,4520,2320
354,4520,2360,4580,2320
355,4580,2360,4640,2320
356,4640,2360,4700,2320
363,5060,2360,5120,2320
364,5120,2360,5180,2320
365,5180,2360,5240,2320
366,5240,2360,5300,2320
367,5300,2360,5360,2320
368,4340,2320,4400,2280
373,4640,2320,4700,2280
374,4700,2320,4760,2280
375,4760,2320,4820,2280
376,4820,2320,4880,2280
377,4880,2320,4940,2280
378,4940,2320,5000,2280
369,4400,2320,4460,2280
370,4460,2320,4520,2280
371,4520,2320,4580,2280
372,4580,2320,4640,2280
379,5000,2320,5060,2280
380,5060,2320,5120,2280
381,5120,2320,5180,2280
382,5180,2320,5240,2280
383,5240,2320,5300,2280
384,5300,2320,5360,2280
385,4280,2280,4340,2240
390,4580,2280,4640,2240
391,4640,2280,4700,2240
392,4700,2280,4760,2240
393,4760,2280,4820,2240
394,4820,2280,4880,2240
395,4880,2280,4940,2240
386,4340,2280,4400,2240
387,4400,2280,4460,2240
388,4460,2280,4520,2240
389,4520,2280,4580,2240
396,4940,2280,5000,2240
397,5000,2280,5060,2240
398,5060,2280,5120,2240
399,5120,2280,5180,2240
400,5180,2280,5240,2240
401,5240,2280,5300,2240
402,5300,2280,5360,2240
403,5360,2280,5420,2240
404,5420,2280,5480,2240
405,5480,2280,5540,2240
406,5540,2280,5600,2240
407,5600,2280,5660,2240
408,4280,2240,4340,2200
413,4580,2240,4640,2200
414,4640,2240,4700,2200
415,4700,2240,4760,2200
416,4760,2240,4820,2200
417,4820,2240,4880,2200
418,4880,2240,4940,2200
409,4340,2240,4400,2200
410,4400,2240,4460,2200
411,4460,2240,4520,2200
412,4520,2240,4580,2200
419,4940,2240,5000,2200
420,5000,2240,5060,2200
421,5060,2240,5120,2200
422,5120,2240,5180,2200
423,5180,2240,5240,2200
424,5240,2240,5300,2200
425,5300,2240,5360,2200
426,5360,2240,5420,2200
427,5420,2240,5480,2200
428,5480,2240,5540,2200
429,5540,2240,5600,2200
430,5600,2240,5660,2200
431,4220,2200,4280,2160
436,4520,2200,4580,2160
437,4580,2200,4640,2160
438,4640,2200,4700,2160
439,4700,2200,4760,2160
440,4760,2200,4820,2160
441,4820,2200,4880,2160
432,4280,2200,4340,2160
433,4340,2200,4400,2160
434,4400,2200,4460,2160
435,4460,2200,4520,2160
442,4880,2200,4940,2160
443,4940,2200,5000,2160
444,5000,2200,5060,2160
445,5060,2200,5120,2160
446,5120,2200,5180,2160
447,5180,2200,5240,2160
448,5240,2200,5300,2160
449,5300,2200,5360,2160
450,5360,2200,5420,2160
451,5420,2200,5480,2160
452,5480,2200,5540,2160
453,5540,2200,5600,2160
454,3680,2160,3740,2120
459,4280,2160,4340,2120
460,4340,2160,4400,2120
461,4400,2160,4460,2120
462,4460,2160,4520,2120
463,4520,2160,4580,2120
464,4580,2160,4640,2120
455,3740,2160,3800,2120
456,3800,2160,3860,2120
457,3860,2160,3920,2120
458,4220,2160,4280,2120
465,4640,2160,4700,2120
466,4700,2160,4760,2120
467,4760,2160,4820,2120
468,4820,2160,4880,2120
469,4880,2160,4940,2120
470,4940,2160,5000,2120
471,5000,2160,5060,2120
472,5060,2160,5120,2120
473,5120,2160,5180,2120
474,5180,2160,5240,2120
475,5240,2160,5300,2120
476,5300,2160,5360,2120
477,5360,2160,5420,2120
478,5420,2160,5480,2120
479,5480,2160,5540,2120
480,5540,2160,5600,2120
481,3680,2120,3740,2080
491,4280,2120,4340,2080
492,4340,2120,4400,2080
493,4400,2120,4460,2080
494,4460,2120,4520,2080
495,4520,2120,4580,2080
496,4580,2120,4640,2080
482,3740,2120,3800,2080
483,3800,2120,3860,2080
484,3860,2120,3920,2080
490,4220,2120,4280,2080
497,4640,2120,4700,2080
498,4700,2120,4760,2080
499,4760,2120,4820,2080
500,4820,2120,4880,2080
501,4880,2120,4940,2080
502,4940,2120,5000,2080
503,5000,2120,5060,2080
504,5060,2120,5120,2080
505,5120,2120,5180,2080
506,5180,2120,5240,2080
507,5240,2120,5300,2080
508,5300,2120,5360,2080
509,5360,2120,5420,2080
510,5420,2120,5480,2080
511,5480,2120,5540,2080
512,5540,2120,5600,2080
486,3980,2120,4040,2080
487,4040,2120,4100,2080
488,4100,2120,4160,2080
489,4160,2120,4220,2080
485,3920,2120,3980,2080
513,3680,2080,3740,2040
523,4280,2080,4340,2040
524,4340,2080,4400,2040
525,4400,2080,4460,2040
526,4460,2080,4520,2040
527,4520,2080,4580,2040
528,4580,2080,4640,2040
514,3740,2080,3800,2040
515,3800,2080,3860,2040
516,3860,2080,3920,2040
522,4220,2080,4280,2040
529,4640,2080,4700,2040
530,4700,2080,4760,2040
531,4760,2080,4820,2040
532,4820,2080,4880,2040
533,4880,2080,4940,2040
534,4940,2080,5000,2040
535,5000,2080,5060,2040
536,5060,2080,5120,2040
537,5120,2080,5180,2040
538,5180,2080,5240,2040
539,5240,2080,5300,2040
540,5300,2080,5360,2040
541,5360,2080,5420,2040
542,5420,2080,5480,2040
543,5480,2080,5540,2040
544,5540,2080,5600,2040
518,3980,2080,4040,2040
519,4040,2080,4100,2040
520,4100,2080,4160,2040
521,4160,2080,4220,2040
517,3920,2080,3980,2040
545,3680,2040,3740,2000
555,4280,2040,4340,2000
556,4340,2040,4400,2000
557,4400,2040,4460,2000
558,4460,2040,4520,2000
559,4520,2040,4580,2000
560,4580,2040,4640,2000
546,3740,2040,3800,2000
547,3800,2040,3860,2000
548,3860,2040,3920,2000
554,4220,2040,4280,2000
561,4640,2040,4700,2000
562,4700,2040,4760,2000
563,4760,2040,4820,2000
564,4820,2040,4880,2000
565,4880,2040,4940,2000
566,4940,2040,5000,2000
567,5000,2040,5060,2000
568,5060,2040,5120,2000
569,5120,2040,5180,2000
570,5180,2040,5240,2000
571,5240,2040,5300,2000
572,5300,2040,5360,2000
573,5360,2040,5420,2000
574,5420,2040,5480,2000
575,5480,2040,5540,2000
576,5540,2040,5600,2000
550,3980,2040,4040,2000
551,4040,2040,4100,2000
552,4100,2040,4160,2000
553,4160,2040,4220,2000
549,3920,2040,3980,2000
577,3680,2000,3740,1960
587,4280,2000,4340,1960
588,4340,2000,4400,1960
589,4400,2000,4460,1960
590,4460,2000,4520,1960
591,4520,2000,4580,1960
592,4580,2000,4640,1960
578,3740,2000,3800,1960
579,3800,2000,3860,1960
580,3860,2000,3920,1960
586,4220,2000,4280,1960
593,4640,2000,4700,1960
594,4700,2000,4760,1960
595,4760,2000,4820,1960
596,4820,2000,4880,1960
597,4880,2000,4940,1960
598,4940,2000,5000,1960
599,5000,2000,5060,1960
600,5060,2000,5120,1960
601,5120,2000,5180,1960
602,5180,2000,5240,1960
603,5240,2000,5300,1960
604,5300,2000,5360,1960
605,5360,2000,5420,1960
606,5420,2000,5480,1960
607,5480,2000,5540,1960
608,5540,2000,5600,1960
582,3980,2000,4040,1960
583,4040,2000,4100,1960
584,4100,2000,4160,1960
585,4160,2000,4220,1960
581,3920,2000,3980,1960
609,5600,2000,5660,1960
610,3680,1960,3740,1920
620,4280,1960,4340,1920
621,4340,1960,4400,1920
622,4400,1960,4460,1920
623,4460,1960,4520,1920
624,4520,1960,4580,1920
625,4580,1960,4640,1920
611,3740,1960,3800,1920
612,3800,1960,3860,1920
613,3860,1960,3920,1920
619,4220,1960,4280,1920
626,4640,1960,4700,1920
627,4700,1960,4760,1920
628,4760,1960,4820,1920
629,4820,1960,4880,1920
630,4880,1960,4940,1920
631,4940,1960,5000,1920
632,5000,1960,5060,1920
633,5060,1960,5120,1920
634,5120,1960,5180,1920
635,5180,1960,5240,1920
636,5240,1960,5300,1920
637,5300,1960,5360,1920
638,5360,1960,5420,1920
639,5420,1960,5480,1920
640,5480,1960,5540,1920
641,5540,1960,5600,1920
615,3980,1960,4040,1920
616,4040,1960,4100,1920
617,4100,1960,4160,1920
618,4160,1960,4220,1920
614,3920,1960,3980,1920
642,5600,1960,5660,1920
644,3680,1920,3740,1880
654,4280,1920,4340,1880
655,4340,1920,4400,1880
656,4400,1920,4460,1880
657,4460,1920,4520,1880
658,4520,1920,4580,1880
659,4580,1920,4640,1880
645,3740,1920,3800,1880
646,3800,1920,3860,1880
647,3860,1920,3920,1880
653,4220,1920,4280,1880
660,4640,1920,4700,1880
661,4700,1920,4760,1880
662,4760,1920,4820,1880
663,4820,1920,4880,1880
664,4880,1920,4940,1880
665,4940,1920,5000,1880
666,5000,1920,5060,1880
667,5060,1920,5120,1880
668,5120,1920,5180,1880
669,5180,1920,5240,1880
670,5240,1920,5300,1880
671,5300,1920,5360,1880
672,5360,1920,5420,1880
673,5420,1920,5480,1880
674,5480,1920,5540,1880
675,5540,1920,5600,1880
649,3980,1920,4040,1880
650,4040,1920,4100,1880
651,4100,1920,4160,1880
652,4160,1920,4220,1880
648,3920,1920,3980,1880
676,5600,1920,5660,1880
643,3620,1920,3680,1880
678,3680,1880,3740,1840
688,4280,1880,4340,1840
689,4340,1880,4400,1840
690,4400,1880,4460,1840
691,4460,1880,4520,1840
692,4520,1880,4580,1840
693,4580,1880,4640,1840
679,3740,1880,3800,1840
680,3800,1880,3860,1840
681,3860,1880,3920,1840
687,4220,1880,4280,1840
694,4640,1880,4700,1840
695,4700,1880,4760,1840
696,4760,1880,4820,1840
697,4820,1880,4880,1840
698,4880,1880,4940,1840
699,4940,1880,5000,1840
700,5000,1880,5060,1840
701,5060,1880,5120,1840
702,5120,1880,5180,1840
703,5180,1880,5240,1840
704,5240,1880,5300,1840
705,5300,1880,5360,1840
706,5360,1880,5420,1840
707,5420,1880,5480,1840
708,5480,1880,5540,1840
709,5540,1880,5600,1840
683,3980,1880,4040,1840
684,4040,1880,4100,1840
685,4100,1880,4160,1840
686,4160,1880,4220,1840
682,3920,1880,3980,1840
710,5600,1880,5660,1840
677,3620,1880,3680,1840
712,3680,1840,3740,1800
722,4280,1840,4340,1800
723,4340,1840,4400,1800
724,4400,1840,4460,1800
725,4460,1840,4520,1800
726,4520,1840,4580,1800
727,4580,1840,4640,1800
713,3740,1840,3800,1800
714,3800,1840,3860,1800
715,3860,1840,3920,1800
721,4220,1840,4280,1800
728,4640,1840,4700,1800
729,4700,1840,4760,1800
730,4760,1840,4820,1800
731,4820,1840,4880,1800
732,4880,1840,4940,1800
733,4940,1840,5000,1800
734,5000,1840,5060,1800
735,5060,1840,5120,1800
736,5120,1840,5180,1800
737,5180,1840,5240,1800
738,5240,1840,5300,1800
739,5300,1840,5360,1800
740,5360,1840,5420,1800
741,5420,1840,5480,1800
742,5480,1840,5540,1800
743,5540,1840,5600,1800
717,3980,1840,4040,1800
718,4040,1840,4100,1800
719,4100,1840,4160,1800
720,4160,1840,4220,1800
716,3920,1840,3980,1800
744,5600,1840,5660,1800
711,3620,1840,3680,1800
746,3680,1800,3740,1760
756,4280,1800,4340,1760
757,4340,1800,4400,1760
758,4400,1800,4460,1760
759,4460,1800,4520,1760
760,4520,1800,4580,1760
761,4580,1800,4640,1760
747,3740,1800,3800,1760
748,3800,1800,3860,1760
749,3860,1800,3920,1760
755,4220,1800,4280,1760
762,4640,1800,4700,1760
763,4700,1800,4760,1760
764,4760,1800,4820,1760
765,4820,1800,4880,1760
766,4880,1800,4940,1760
767,4940,1800,5000,1760
768,5000,1800,5060,1760
769,5060,1800,5120,1760
770,5120,1800,5180,1760
771,5180,1800,5240,1760
772,5240,1800,5300,1760
773,5300,1800,5360,1760
774,5360,1800,5420,1760
775,5420,1800,5480,1760
776,5480,1800,5540,1760
777,5540,1800,5600,1760
751,3980,1800,4040,1760
752,4040,1800,4100,1760
753,4100,1800,4160,1760
754,4160,1800,4220,1760
750,3920,1800,3980,1760
778,5600,1800,5660,1760
745,3620,1800,3680,1760
779,5660,1800,5720,1760
780,3680,1760,3740,1720
790,4280,1760,4340,1720
791,4340,1760,4400,1720
792,4400,1760,4460,1720
793,4460,1760,4520,1720
794,4520,1760,4580,1720
795,4580,1760,4640,1720
781,3740,1760,3800,1720
782,3800,1760,3860,1720
783,3860,1760,3920,1720
789,4220,1760,4280,1720
796,4640,1760,4700,1720
797,4700,1760,4760,1720
798,4760,1760,4820,1720
799,4820,1760,4880,1720
800,4880,1760,4940,1720
801,4940,1760,5000,1720
802,5000,1760,5060,1720
803,5060,1760,5120,1720
804,5120,1760,5180,1720
805,5180,1760,5240,1720
806,5240,1760,5300,1720
807,5300,1760,5360,1720
808,5360,1760,5420,1720
809,5420,1760,5480,1720
810,5480,1760,5540,1720
811,5540,1760,5600,1720
785,3980,1760,4040,1720
786,4040,1760,4100,1720
787,4100,1760,4160,1720
788,4160,1760,4220,1720
784,3920,1760,3980,1720
812,5600,1760,5660,1720
813,5660,1760,5720,1720
814,4340,1720,4400,1680
815,4400,1720,4460,1680
816,4460,1720,4520,1680
817,4520,1720,4580,1680
818,4580,1720,4640,1680
819,4640,1720,4700,1680
820,4700,1720,4760,1680
821,4760,1720,4820,1680
822,4820,1720,4880,1680
823,4880,1720,4940,1680
824,4940,1720,5000,1680
825,5000,1720,5060,1680
826,5060,1720,5120,1680
827,5120,1720,5180,1680
828,5180,1720,5240,1680
829,5240,1720,5300,1680
830,5300,1720,5360,1680
831,5360,1720,5420,1680
832,5600,1720,5660,1680
833,5660,1720,5720,1680
834,4400,1680,4460,1640
835,4460,1680,4520,1640
836,4520,1680,4580,1640
837,4580,1680,4640,1640
838,4640,1680,4700,1640
839,4700,1680,4760,1640
840,4760,1680,4820,1640
841,4820,1680,4880,1640
842,4880,1680,4940,1640
843,4940,1680,5000,1640
844,5000,1680,5060,1640
845,5060,1680,5120,1640
846,5120,1680,5180,1640
847,5180,1680,5240,1640
848,5240,1680,5300,1640
849,5300,1680,5360,1640
850,5360,1680,5420,1640
851,5420,1680,5480,1640
852,4460,1640,4520,1600
853,4520,1640,4580,1600
854,4580,1640,4640,1600
855,4640,1640,4700,1600
856,4700,1640,4760,1600
857,4760,1640,4820,1600
858,4820,1640,4880,1600
859,4880,1640,4940,1600
860,4940,1640,5000,1600
861,5000,1640,5060,1600
862,5060,1640,5120,1600
863,5120,1640,5180,1600
864,5180,1640,5240,1600
865,5240,1640,5300,1600
866,5300,1640,5360,1600
867,5360,1640,5420,1600
868,5420,1640,5480,1600
869,4460,1600,4520,1560
870,4520,1600,4580,1560
871,4580,1600,4640,1560
872,4640,1600,4700,1560
873,4700,1600,4760,1560
874,4760,1600,4820,1560
875,4820,1600,4880,1560
876,4880,1600,4940,1560
877,4940,1600,5000,1560
878,5000,1600,5060,1560
879,5060,1600,5120,1560
880,5120,1600,5180,1560
881,5180,1600,5240,1560
882,5240,1600,5300,1560
883,5300,1600,5360,1560
884,4700,1560,4760,1520
885,4760,1560,4820,1520
886,4820,1560,4880,1520
887,4880,1560,4940,1520
888,4940,1560,5000,1520
889,5000,1560,5060,1520
890,5060,1560,5120,1520
891,5120,1560,5180,1520
892,5180,1560,5240,1520
893,5240,1560,5300,1520
894,5300,1560,5360,1520
895,4760,1520,4820,1480
896,4820,1520,4880,1480
897,4880,1520,4940,1480
898,4940,1520,5000,1480
899,5000,1520,5060,1480
900,5060,1520,5120,1480
901,5120,1520,5180,1480
902,5180,1520,5240,1480
903,5240,1520,5300,1480
904,5300,1520,5360,1480
905,5360,1520,5420,1480
906,4820,1480,4880,1440
907,4880,1480,4940,1440
908,4940,1480,5000,1440
909,5000,1480,5060,1440
910,5060,1480,5120,1440
911,5120,1480,5180,1440
912,5180,1480,5240,1440
913,5240,1480,5300,1440
914,5300,1480,5360,1440
915,5360,1480,5420,1440
916,4880,1440,4940,1400
917,4940,1440,5000,1400
918,5000,1440,5060,1400
919,5060,1440,5120,1400
920,5120,1440,5180,1400
921,5180,1440,5240,1400
922,5240,1440,5300,1400
923,5300,1440,5360,1400
924,5360,1440,5420,1400
925,4880,1400,4940,1360
926,4940,1400,5000,1360
927,5000,1400,5060,1360
928,5060,1400,5120,1360
929,5120,1400,5180,1360
930,5180,1400,5240,1360
931,5240,1400,5300,1360
932,5300,1400,5360,1360
933,5360,1400,5420,1360
934,4940,1360,5000,1320
935,5000,1360,5060,1320
936,5060,1360,5120,1320
937,5120,1360,5180,1320
938,5180,1360,5240,1320
939,5240,1360,5300,1320
940,5300,1360,5360,1320
941,5360,1360,5420,1320
942,4940,1320,5000,1280
943,5000,1320,5060,1280
944,5060,1320,5120,1280
945,5120,1320,5180,1280
946,5180,1320,5240,1280
947,5240,1320,5300,1280
948,5300,1320,5360,1280
949,5360,1320,5420,1280
950,5240,1280,5300,1240
951,5300,1280,5360,1240
952,5360,1280,5420,1240
953,5240,1240,5300,1200
954,5300,1240,5360,1200
955,5360,1240,5420,1200
956,5240,1200,5300,1160
957,5300,1200,5360,1160
958,5360,1200,5420,1160
959,5240,1160,5300,1120
960,5300,1160,5360,1120
961,5300,1120,5360,1080
